path,true_class,pred_class,correct,confidence,concordance_score,spearman_rho,top5pct_overlap,gradcam_fidelity,gradcam_localization,gradcam_robustness,gradcam_robustness_backfilled,gradcam_cers,gradcam_ccers,gradcam_aopc,gradcam_insertion_auc,gradcam_deletion_auc,gradcam_entropy,gradcam_lfs,integrated_gradients_fidelity,integrated_gradients_localization,integrated_gradients_robustness,integrated_gradients_robustness_backfilled,integrated_gradients_cers,integrated_gradients_ccers,integrated_gradients_aopc,integrated_gradients_insertion_auc,integrated_gradients_deletion_auc,integrated_gradients_entropy,integrated_gradients_lfs
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1483.png,COVID,COVID,True,0.9999810457229614,0.2073940125128786,0.3580114682492004,0.056776556776556776,0.3334317740118295,0.37806039755675325,0.7946209206994878,False,0.48517710508160405,0.1006228266022564,0.00014138519763946534,0.999985657240215,0.9998317204023662,10.83620675956395,0.5302650792079612,0.33328252188992086,0.28356690318522626,0.4716054989796186,False,0.3598647294054218,0.07463379019325171,3.779232501983642e-05,0.999750538876182,0.9999407655314394,10.654601023840154,0.38825647043634104
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1520.png,COVID,COVID,True,1.0,0.024114774114774116,-0.07100776580103378,0.04822954822954823,0.3333333465090969,0.355687950108189,0.6460139107338067,False,0.4338438968562375,0.010462047573761526,8.344650268554687e-08,0.9999998682423641,0.9999999121615761,10.98972813301795,0.5042370611783841,0.33332918390893096,0.18693411510537594,0.568074963990241,False,0.3598343972922575,0.008677325209428677,2.4437904357910154e-07,0.9999870501066509,0.9999997427589016,10.593580185189786,0.24785156439427522
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1572.png,COVID,COVID,True,0.9998879432678223,0.042582417582417584,-0.030812931747210396,0.08516483516483517,0.33328191465453094,0.3577895195000591,0.6464565134400008,False,0.4345865757438303,0.018505747044036732,-7.881224155426025e-05,0.999892510865864,0.9999679546607169,10.999803563127662,0.5076286542307191,0.3331521092276824,0.1803302352989667,0.5515166111130454,False,0.3528148976146766,0.015023711299526064,-6.932914257049561e-05,0.999483629276878,0.9999579724512602,10.675418665659556,0.24157998529389482
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1597.png,COVID,COVID,True,0.9999983310699463,0.23397376624436717,0.4093394738806757,0.05860805860805861,0.33333331137372735,0.25362353582086045,0.751913676013177,False,0.4349944880997022,0.10177729867622788,-4.76837158203125e-07,0.999999203180012,0.9999987922216718,10.598694546637786,0.34331980284224445,0.333332791140205,0.11761675882223893,0.5062570475198555,False,0.3204952583587103,0.07498748266164894,-1.5795230865478516e-06,0.999999905887403,0.9999999529437015,10.495915451973191,0.14505265114297256
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1621.png,COVID,COVID,True,0.9999904632568359,0.09995208530616059,0.17945240016055072,0.020451770451770452,0.3333324244147853,0.3454856564185778,0.7160474335028789,False,0.4517928967423511,0.04515764215590888,-1.5974044799804688e-06,0.9999907644171464,0.9999918937683105,10.725151786363904,0.47943816885605617,0.33332907463374895,0.5836361350792614,0.5253856562235782,False,0.46603816724435143,0.04658148664833415,-7.236003875732422e-06,0.9999922890412181,0.9999978291360955,10.461867643286372,0.8094788867401758
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1645.png,COVID,COVID,True,0.9998396635055542,0.25766363884785515,0.4478669602353928,0.06746031746031746,0.33328695014903426,0.1996134696211934,0.7587688775233126,False,0.4208294842029655,0.10843245623420207,-0.0001269400119781494,0.999956858785529,0.999969068326448,10.664842184729837,0.2687187494170572,0.3332811579369663,0.1019390578249622,0.5254654190393359,False,0.3215338062340759,0.08284757052687317,-0.00015226602554321289,0.9999914671245375,0.9999957272880955,10.494716418764908,0.12260960045230622
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1663.png,COVID,COVID,True,0.9999855756759644,0.2251475175862187,0.3275844124618147,0.1227106227106227,0.33333295824234943,0.20575782637378165,0.7200898362339627,False,0.41108748207926304,0.09255532610091524,-2.8192996978759764e-06,0.9999898609362151,0.9999881669094689,10.818388724178583,0.28342999560847887,0.3333283875072212,0.10085393177226669,0.5210401035163409,False,0.31989956558947075,0.07202459306937908,-1.3488531112670899e-05,0.9999980487321554,0.9999993976793791,10.493324067858719,0.12100561490164652
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\COVID\COVID-1687.png,COVID,Normal,False,0.7283045649528503,0.11574163234889556,0.15089718411171052,0.08058608058608059,0.540774966358233,0.2472353193674804,0.2868335922610473,False,0.3765306600318515,0.04358027322149354,0.5776417102947768,0.18421167190171756,0.13952848312179533,10.856714486985249,0.34416460313356984,0.5457329969270871,0.15063597492268174,0.5853886923786126,False,0.4391005989612231,0.05082222008914972,0.651144583231413,0.04821144547518452,0.06215703792533614,10.519389632729428,0.19313008711233606
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1002.png,Normal,Normal,True,0.9971900582313538,0.23450193391482205,0.24311864194441818,0.2258852258852259,0.6924979261148964,0.31214044437532285,0.6196140307096397,False,0.5565255129714474,0.13050630906474278,0.7844128027975047,0.49081567964177075,0.1977347040945863,10.879330022532457,0.437760156385336,0.6090837975432367,0.19830284943936244,0.5821225903952345,False,0.47776115096767374,0.11203591385129075,0.8011840227471065,0.20614815824076693,0.1800807883581634,10.442915769000352,0.25827039542296326
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-10163.png,Normal,Normal,True,0.9999886751174927,0.08712244816404514,0.14158311366630763,0.032661782661782664,0.6793779756784474,0.36178848833168026,0.7873938369721877,False,0.6165058878625393,0.05371150225813271,0.6568867133536289,0.7160916817939371,0.33484446811222385,10.761925922815813,0.5041490143825992,0.6305682252921566,0.2123691570446457,0.5857332720644335,False,0.4916580188495864,0.04283445026166022,0.7411396093328355,0.39672227573037766,0.2461572091867432,10.39366943035643,0.27646206391595207
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-10173.png,Normal,Normal,True,0.9999179840087891,0.21440338484714944,0.343947184834714,0.08485958485958486,0.5730324504099403,0.2712256131070588,0.6693866721141447,False,0.5113966657303372,0.10964517613213051,0.6122889066108331,0.4885254212340467,0.3817169766150591,10.852265786947532,0.37826453747182065,0.5540764098834782,0.1730991576304248,0.5878875353140908,False,0.44992657183674595,0.09646577993447247,0.6819403114079954,0.2886886266499588,0.3083997084075198,10.463985169881061,0.2230793192717604
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1076.png,Normal,Normal,True,0.9700911641120911,0.30948422983391355,0.36408445478382223,0.25488400488400487,0.7543857281594081,0.2423909115864483,0.5719548285845798,False,0.5460580133150716,0.16899634369545186,0.8715976557174692,0.46971944692431883,0.0781599181635635,10.800145106230252,0.33505797509598667,0.6987025850711758,0.22198401720763014,0.5892430986521147,False,0.5228491687863938,0.16181357232115895,0.9133293931053016,0.2170101356530177,0.03423177354479232,10.383555150229666,0.28980672606536617
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1129.png,Normal,Normal,True,0.999961256980896,0.36646088368300106,0.5253515597957945,0.20757020757020758,0.6384326501951981,0.2089310044142735,0.6105370569055014,False,0.5012134784740118,0.18367513423541718,0.6459377250826829,0.6157018046684949,0.3463415791655834,10.944289687176749,0.2928283757099118,0.6770617018769501,0.13368023323059447,0.5738537038690166,False,0.48308486188066335,0.1770317053786684,0.7952560827386015,0.42509338347265513,0.18916436058040587,10.38816201030492,0.16383648897811803
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1139.png,Normal,COVID,False,0.6401203274726868,0.006257631257631258,-0.09938466211946431,0.012515262515262516,0.26958362948999065,0.3357491406696969,0.6587470956828719,False,0.4061823227017669,0.002541739198835843,-0.2462090000510216,0.9445695061432687,0.8896096176222752,10.147575235434337,0.443209213524802,0.22542475848867174,0.12149042323935641,0.497143063985595,False,0.27575994956295413,0.0017256040799879609,-0.32677586674690245,0.9774669879361202,0.9744168457232024,10.410022563941178,0.14726724557069176
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1182.png,Normal,Normal,True,0.998513400554657,0.37889197375844064,0.5126679524008861,0.2451159951159951,0.7385363124634569,0.2500137500244066,0.5607904810573787,False,0.5386557943099183,0.20409235708250556,0.777282588778719,0.6449239741416458,0.20659762552999422,10.935837234099257,0.3511913789349705,0.7184296924429123,0.16382515888111165,0.5955009109101446,False,0.5151696979145418,0.19519366366338037,0.8365843639992283,0.4628794175747565,0.14417470424524778,10.210751401285252,0.20004488082259528
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1282.png,Normal,Normal,True,0.9960373044013977,0.2287892723209497,0.41514875221210695,0.04242979242979243,0.7364122200910505,0.1859136694219958,0.6598123353051205,False,0.548282689454555,0.1254411975464809,0.7912199570389015,0.6074019135214412,0.18938521028719124,10.956308110421013,0.26041090392488486,0.6808232134385627,0.14471903461865057,0.5945840874260743,False,0.49412022198884253,0.11304940602789341,0.8037259058756205,0.41496478805702797,0.17622105361696055,10.384849602308602,0.17947820182026006
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1344.png,Normal,Normal,True,0.9999672174453735,0.37771499784814494,0.4889464792127734,0.2664835164835165,0.621511386844729,0.2922561072195569,0.7020205028311874,False,0.5468875377531148,0.20656762514559504,0.6019851214178142,0.6551626344343895,0.3926135953180171,10.927801151953531,0.41122706021751154,0.706984190994384,0.19426882360022907,0.6334237167719867,False,0.5311014385094183,0.2006049787037316,0.7636485264958905,0.5797456364599353,0.22244158997267371,10.193915241175631,0.2428852202955015
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1432.png,Normal,Normal,True,0.7773885130882263,0.051096155685619704,0.052436511615439656,0.04975579975579975,0.6301810420929767,0.21372951452317343,0.7538714159838314,False,0.5423526959892921,0.027712137790784446,0.7224233198354986,0.20553878485961116,0.037418978416179756,10.583383684789055,0.2857366767617746,0.5791745402919162,0.15479430507464706,0.5486216935177924,False,0.4426946156944983,0.02261999300471167,0.723057419554448,0.05121770634911229,0.036751505027811875,10.50041921736363,0.19833747328911225
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1454.png,Normal,Normal,True,0.9995637536048889,0.08638694298183527,0.10287156606135064,0.0699023199023199,0.6894032291924627,0.26440461434437806,0.7009885319600281,False,0.5653792355683069,0.04884138378615294,0.8063759429707019,0.4388850254130926,0.17705128080640653,10.806086191861318,0.36673570693171054,0.6614474270238456,0.1264954057769708,0.5830197645786409,False,0.4774335219162217,0.04124402243539344,0.8596036559051493,0.24576073446284946,0.12102210929646187,10.536039320696586,0.1592869639290678
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1525.png,Normal,Normal,True,0.9959046244621277,0.026556776556776556,-0.12366320759940211,0.05311355311355311,0.882573311124534,0.4182395372852124,0.8276957095551684,False,0.7268098985019278,0.019301728073769144,0.9009358548656703,0.8205401261795103,0.07375604767157835,10.581587324623571,0.5778244342815876,0.7184026415722325,0.21616730670756298,0.6010653376630567,False,0.5325308499400789,0.014142302791448982,0.9457149227832774,0.23611318863909642,0.026620186705675928,10.450004640945819,0.2840649883168539
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1588.png,Normal,Normal,True,0.9999934434890747,0.2118371794603584,0.3852128204591783,0.038461538461538464,0.6475422001617693,0.3131289685177237,0.6733539018818496,False,0.5549617411845797,0.11756152996095079,0.6387369169443153,0.6578440944306361,0.3539544108896433,10.873144210217848,0.43893329156867233,0.6445734858532302,0.2393980622524417,0.5689615113624266,False,0.5003372664257526,0.10599003529853732,0.7919084707689921,0.3345331831280505,0.19272119633735202,10.306055074441336,0.3116890500130877
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1728.png,Normal,Normal,True,0.9978005290031433,0.2224976514889698,0.43003803802067464,0.014957264957264958,0.6276013150828746,0.3905533399585261,0.661170991412539,False,0.5665578254444694,0.12605778559409214,0.635290979989071,0.6028441616202288,0.3553311963606757,10.840999929292026,0.5482973651979091,0.6970025810539785,0.4607861199759558,0.5698361932111945,False,0.5879877263777364,0.13082588822338534,0.9180256061219352,0.23069793747134562,0.05771580043134524,10.43923770762176,0.6331043625936955
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1774.png,Normal,Normal,True,0.9997199177742004,0.13124195867588115,0.2035706084384534,0.05891330891330891,0.7138828147969875,0.3808437810789416,0.6972561425609222,False,0.6089831030107541,0.07992413523964727,0.7626735467590805,0.6021888508407188,0.22321395320883697,10.9445899401878,0.53842965952185,0.6423721317084518,0.49430923447402514,0.5311940883485589,False,0.5645998495301559,0.07409919012044543,0.8548467288798118,0.19845921722203158,0.1261895509764881,10.487084363605923,0.6828434940189232
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1823.png,Normal,Normal,True,0.99284827709198,0.044413919413919416,-0.09438511803886646,0.08882783882783883,0.8171573450652397,0.5815513370456575,0.7743372388690122,False,0.7336295108004968,0.03258336197236639,0.859476829744142,0.7062574186221402,0.11426221317056291,10.502356756440864,0.8080652496231876,0.6141102754452766,0.24877728552850037,0.5442816198164047,False,0.48356178178158216,0.021476874007698477,0.8254695850335267,0.16692055416825058,0.15005931286594726,10.602449405295102,0.3365416894593412
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1844.png,Normal,Normal,True,0.9999986886978149,0.3396268481890181,0.3575198746442145,0.32173382173382176,0.6478925997859947,0.3031777688721454,0.6591827773404545,False,0.5478652037781778,0.18606973239161667,0.6334903454757226,0.6696699545604684,0.35948250067820714,10.834822048879925,0.42323638514324713,0.6835524151934519,0.2717953445590874,0.5980886833877616,False,0.5343861744614354,0.18149189214812408,0.787386546205374,0.4607571992851347,0.19748649991015294,10.437002371317025,0.36303115908919864
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1845.png,Normal,Normal,True,0.9999736547470093,0.11572778505298176,0.1960465346969281,0.03540903540903541,0.7254400431849358,0.3570500694877101,0.7280002022703126,False,0.6156910988013812,0.0712525671411204,0.721053004897762,0.7225527107209563,0.2672855860639112,10.872594715712133,0.5016564870704817,0.5975289350049714,0.21293973568872773,0.5407001581425178,False,0.4651035421513622,0.053825402753473285,0.7437523794425651,0.2922259331680464,0.24339150759569728,10.466322810360676,0.28008476566738927
